year,title,citations,authors,editorial
"2019","Minimizing Trust in Hardware Wallets with Two Factor Signatures","3","Antonio Marcedone, Rafael Pass, Abhi Shelat","SPRINGER"
"2019","StackDroid: Evaluation of a Multi-level Approach for Detecting the Malware on Android Using Stacked Generalization","10","Sheikh Shah Mohammad Motiur Rahman","SPRINGER"
"2019","ICT-related training and support Programmes for information professionals","6","Rexwhite Tega Enakrire","SPRINGER"
"2019","Evolution of Enterprise Systems Architectures","1","Mathias Weske","SPRINGER"
"2019","Data Protection on Fintech Platforms","5","Elena Hernández, Mehmet Öztürk, Inés Sittón","SPRINGER"
"2019","Distinctiveness and Place: Culture and Creativity","0","Charles Landry","SPRINGER"
"2019","Cyberbullying Endangers Our Society","0","Uwe Leest","SPRINGER"
"2019","Applying Sound-Based Analysis at Porsche Production: Towards Predictive Maintenance of Production Machines Using Deep Learning and Internet-of-Things Technology","9","Matthias Auf der Mauer, Tristan Behrens, Mahdi Derakhshanmanesh","SPRINGER"
"2019","Detecting and confronting flash attacks from IoT botnets","26","C. U. Om Kumar, Ponsy R. K. Sathia Bhama","SPRINGER"
"2019","Economics of Global Funds: United Nations Specialized Funds and Other Crypto, Crowdfunding, Green Funds","0","S. Niggol Seo","SPRINGER"
"2019","Increasing Collaboration and Participation Through Serious Gaming for Improving the Quality of Service in Urban Water Infrastructure","2","Alexandru Predescu, Mariana Mocanu","SPRINGER"
"2019","Tokenomics","1","Ralf Wandmacher","SPRINGER"
"2019","An Adaptive Restart Mechanism for Continuous Epidemic Systems","0","Mosab M. Ayiad, Giuseppe Di Fatta","SPRINGER"
"2019","Young People and the Disruption of Everything","0","Shane B. Duggan","SPRINGER"
"2019","Prediction Based Reverse Auction Incentive Mechanism for Mobile Crowdsensing System","2","Zhen Wang, Jinghua Zhu, Doudou Li","SPRINGER"
"2019","Co-movement in crypto-currency markets: evidences from wavelet analysis","22","Anoop S Kumar, Taufeeq Ajaz","SPRINGER"
"2019","Biomethane: Local Energy Carrier or European Commodity?","2","Thomas Horschig, Eric Billig, Stefan Majer","SPRINGER"
"2019","Conclusions: The Way Forward in Achieving the SDGS—The Urgency of Transforming Our Agri-Food Systems","0","Stefano Zamagni","SPRINGER"
"2019","FAIR Principles and Digital Objects: Accelerating Convergence on a Data Infrastructure","11","Erik Schultes, Peter Wittenburg","SPRINGER"
"2019","Conclusions: The Role of Consumer (Co-)Ownership in the Energy Transition","0","Jens Lowitzsch","SPRINGER"
"2019","Intelligent ERP Based Multi Agent Systems and Cloud Computing","2","Nardjes Bouchemal, Naila Bouchemal","SPRINGER"
"2019","Digitale Connected-Truck-Services: Geschäftsmodelle für vernetzte Lkw","5","Christian Bez, Micha Bosler, Wolfgang Burr","SPRINGER"
"2019","Short Paper: I Can’t Believe It’s Not Stake! Resource Exhaustion Attacks on PoS","9","Sanket Kanjalkar, Joseph Kuo, Yunqi Li","SPRINGER"
"2019","Pauline Hanson, Personality, and Electoral Fortunes","0","Raphaella Kathryn Crosby","SPRINGER"
"2019","Theoretical basis and technical methods of cyberspace geography","7","Chundong Gao, Qiquan Guo, Dong Jiang, Zhenbo Wang","SPRINGER"
"2019","Personal Cross-Platform Reputation","0","Johannes Blömer, Nils Löken","SPRINGER"
"2019","Functional Patent Classification","1","Andrea Bonaccorsi, Gualtiero Fantoni","SPRINGER"
"2019","Critical Internet Studies","1","Jeremy Hunsinger","SPRINGER"
"2019","A Survey on Software-Defined Networks and Edge Computing over IoT","10","Ricardo S. Alonso, Inés Sittón-Candanedo","SPRINGER"
"2019","Legal Linked Data Ecosystems and the Rule of Law","2","Marta Poblet, Pompeu Casanovas, Víctor Rodríguez-Doncel","SPRINGER"
"2019","Hybrid Governance or… Nothing? The EU Code of Conduct on Combatting Illegal Hate Speech Online","0","Karolina Podstawa","SPRINGER"
"2019","
         Report
        ","0","","SPRINGER"
"2019","Encrypting VoLTE Communication via Baseband Firmware Extension","1","Yao Wang, Wencong Han, Lianfang Wang, Lu Liu, Xiao Yu","SPRINGER"
"2019","Industry 4.0 and Closed-Loop Economy in the Context of Solving the Global Problems of Modern Times","30","Lyubov I. Vanchukhina, Tatiana B. Leybert","SPRINGER"
"2019","Adaptive Management of Green Spaces and Life Quality in Glasgow (Scotland) and Ottawa (Canada)","1","Michael O’Neal Campbell","SPRINGER"
"2019","Scalable architecture for Big Data financial analytics: user-defined functions vs. SQL","12","Kurt Stockinger, Nils Bundi, Jonas Heitz, Wolfgang Breymann","SPRINGER"
"2019","Kurz kommentiert","0","Tommy Jehmlich, Friedrich Thießen, Justus Haucap, Gernot Sieg","SPRINGER"
"2019","Multiparty Evaluation of Finite State Machine","0","Dhaneshwar Mardi, Jaydeep Howlader","SPRINGER"
"2019","Understand Relational Databases","0","Jon Heller","SPRINGER"
"2019","Methods Design for an Etiognostic Study","0","Olli S. Miettinen, Johann Steurer, Albert Hofman","SPRINGER"
"2019","Exploring the Semantic Content of Unsupervised Graph Embeddings: An Empirical Study","25","Stephen Bonner, Ibad Kureshi, John Brennan","SPRINGER"
"2019","Enabling Circular Economy with Software: A Multi-level Approach to Benefits, Requirements and Barriers","3","Juha-Matti Väisänen, Valtteri Ranta, Leena Aarikka-Stenroos","SPRINGER"
"2019","Keys to success in investment rounds by immigrant entrepreneurs in Silicon Valley","4","Rosa M. Yagüe-Perales, Pau Perez-Ledo","SPRINGER"
"2019","Food Consumption and Technologies","2","Cinzia Piatti, Forough Khajehei","SPRINGER"
"2019","FinTech Business Models","3","Gregor Dorfleitner, Lars Hornuf","SPRINGER"
"2019","Green and Sustainable Finance","0","Mikkel Larsen, Iain Henderson","SPRINGER"
"2019","Scalable Zero Knowledge with No Trusted Setup","70","Eli Ben-Sasson, Iddo Bentov, Yinon Horesh","SPRINGER"
"2019","Designing from a Socio-Technical Systems Perspective","1","Bernard J. Mohr, Ezra Dessers","SPRINGER"
"2019","Improving Time Complexity and Accuracy of the Machine Learning Algorithms Through Selection of Highly Weighted Top ","14","Abdul Majeed","SPRINGER"
"2019","Initial Coin Offerings (ICOs): Risks, Regulation, and Accountability","6","Usman W. Chohan","SPRINGER"
"2019","Counteraction to E-Commerce Crimes Committed with the Use of Online Stores","6","Olga Dronova, Boris P. Smagorinskiy","SPRINGER"
"2019","A fourth industrial revolution? Digital transformation, labor and work organization: a view from Spain","19","Francisco-Javier Braña","SPRINGER"
"2019","Key Research Priorities for Factories of the Future—Part I: Missions","0","Tullio Tolio, Giacomo Copani, Walter Terkaj","SPRINGER"
"2019","High-Tech vs. High Touch Service Design in Healthcare: A Case for Considering the Emotional Biorhythm of the Patient in Technology Interventions","0","Alexis Strong, Rohit Verma","SPRINGER"
"2019","Ist „Realtime“ schon real?","0","","SPRINGER"
"2019","Intelligent Detection of Large-Scale KPI Streams Anomaly Based on Transfer Learning","2","XiaoYan Duan, NingJiang Chen, YongSheng Xie","SPRINGER"
"2019","The Changing World of Work in Developing and Emerging Economies","0","Radhicka Kapoor","SPRINGER"
"2019","Effective Handling Personal Electronic Health Records Using Metadata Over Cloud Computing","1","E. V. N. Jyothi, B. Rajani","SPRINGER"
"2019","Intention aware misbehavior detection for post-disaster opportunistic communication over peer-to-peer DTN","9","Chandrima Chakrabarti, Siuli Roy, Souvik Basu","SPRINGER"
"2019","Digital Equity and Education","0","Mandia Mentis","SPRINGER"
"2019","Traditional Values of Criminal Procedure in Terms of IT Development","1","Sergey V. Zuev","SPRINGER"
"2019","Availability Models of the Healthcare Internet of Things System Taking into Account Countermeasures Selection","3","Anastasiia Strielkina, Vyacheslav Kharchenko","SPRINGER"
"2019","A Typology of Places in the Knowledge Economy: Towards the Fourth Place","14","Arnault Morisson","SPRINGER"
"2019","On the Use of Entanglement","0","Wolfgang Scherer","SPRINGER"
"2019","Overview of E-commerce Technologies, Data Analysis Capabilities and Marketing Knowledge","7","Safa Kaabi, Rim Jallouli","SPRINGER"
"2019","Separable reversible data hiding in encrypted images based on scalable blocks","15","Haibin Wu, Fengyong Li, Chuan Qin, Weimin Wei","SPRINGER"
"2019","Redesigning Social Organization for Accelerated Innovation in the New Digital Economy: A Design Thinking Perspective","0","Ade Mabogunje, Neeraj Sonalkar, Larry Leifer","SPRINGER"
"2019","Design of Device Mutual Authentication Protocol in Smart Home Environment","1","Jae-Pil Lee, Seoung-Hyeon Lee, Jae-Gwang Lee","SPRINGER"
"2019","Standardization and Standards as Science and Innovation Indicators","2","Knut Blind","SPRINGER"
"2019","Business Process Management Architectures","5","Mathias Weske","SPRINGER"
"2019","Introduction: Objective of this Research","0","Benedikt S. Höckmayr","SPRINGER"
"2019","An Investigation to the Impacts of Information Systems Flexibility on Information Systems Strategy Implementation","0","Si Chen, Jiaqi Yan, Qing Ke","SPRINGER"
"2019","Data Science from a Perspective of Computer Science","4","Sirje Virkus, Emmanouel Garoufallou","SPRINGER"
"2019","The Discovery of Strategic Novelty: Learning from Things Yet to Happen","0","Markus Paukku, Liisa Välikangas","SPRINGER"
"2019","Digital Economy: Unemployment Risks and New Opportunities","1","Evgeny Itsakov, Nikolai Kazantsev","SPRINGER"
"2019","Industry 4.0 (i4.0): The Hype, the Reality, and the Challenges Ahead","6","Mohammad Dastbaz","SPRINGER"
"2019","Human resource technology disruptions and their implications for human resources management in healthcare organizations","12","Aizhan Tursunbayeva","SPRINGER"
"2019","Intelligent construction technology of railway engineering in China","27","Chunfang Lu, Junfei Liu, Yanhong Liu, Yuming Liu","SPRINGER"
"2019","EHR, The Laws and Limits of the Laws","0","Egondu R. Onyejekwe","SPRINGER"
"2019","InsurTech","2","Dominic Cortis, Jeremy Debattista, Johann Debono, Mark Farrell","SPRINGER"
"2019","A Lightweight DDoS Attack Mitigation System within the ISP Domain Utilising Self-organizing Map","4","Ili Ko, Desmond Chambers, Enda Barrett","SPRINGER"
"2019","Marketing of Media and Information","2","Eli M. Noam","SPRINGER"
"2019","Why Every CEO Needs to Be Future Smart: From AI to Sustainability","1","James Canton","SPRINGER"
"2019","A Decentralized Business Ecosystem Model for Complex Products","2","Mirjana Radonjic-Simic, Dennis Pfisterer","SPRINGER"
"2019","Wikipedia as an Information Source on Cryptocurrency Technology","0","Piotr Stolarski, Włodzimierz Lewoniewski","SPRINGER"
"2019","A Smart City Ecosystem Enabling Open Innovation","13","Dirk Ahlers, Leendert W. M. Wienhofen","SPRINGER"
"2019","A Parser to Support the Definition of Access Control Policies and Rules Using Natural Languages","1","Marco Rosa, João Paulo Barraca, André Zuquete","SPRINGER"
"2019","Toward implementing a fully automated truck guidance system at a seaport: identifying the roles, costs and benefits of logistics stakeholders","4","Valentin Carlan, Dries Naudts, Pieter Audenaert","SPRINGER"
"2019","Analysis and Forecasting of the Likely Development of the Digital Economy in Modern Russia","0","Nabi S. Ziyadullaev, Kobilzhon Kh. Zoidov, Daler I. Usmanov","SPRINGER"
"2019","Key Crowdsourcing Technologies for Product Design and Development","15","Xiao-Jing Niu, Sheng-Feng Qin, John Vines","SPRINGER"
"2019","The Potential of Data Analytics in Disaster Management","3","Peiman Alipour Sarvari, Mohammad Nozari","SPRINGER"
"2019","The New Executive: Interconnected Yet Isolated and Uninformed – Leadership Challenges in the Digital Pandemic Epoch","0","Kathleen Marshall Park","SPRINGER"
"2019","Business Models for Multiple Value Creation: Exploring Strategic Changes in Organisations Enabling to Address Societal Challenges","4","Jan Jonker, Niels Faber","SPRINGER"
"2019","Collaborative Information System Toward a Robotic Process Automation Solution","1","Rami Torkhani, Jannik Laval, Hedi Malek, Nejib Moalla","SPRINGER"
"2019","Big Capta?","0","Jeremy Hunsinger","SPRINGER"
"2019","Data Is the New Oil","3","Marko Javornik, Nives Nadoh, Dustin Lange","SPRINGER"
"2019","Collaborative Safe Escape in Digital Transformation","1","Ana Inês Oliveira, Pedro Pereira","SPRINGER"
"2019","Scope and Governance of Central Bank Payment and Settlement Systems","0","Yoshiharu Oritani","SPRINGER"
"2019","Specifying autonomy in the Internet of Things: the autonomy model and notation","15","Christian Janiesch, Marcus Fischer","SPRINGER"
"2019","The Role of Public Authorities in the Development of Mobility-as-a-Service","1","Yanying Li","SPRINGER"
"2019","Using Managerial Technologies in the Conditions of Digital Economy","2","Olga N. Kusakina, Galina V. Vorontsova","SPRINGER"
"2019","Participative Banking in Turkey","0","Ibrahim Zeyyad Cekici","SPRINGER"
"2019","Implementation of Robo-Advisor Services for Different Risk Attitude Investment Decisions Using Machine Learning Techniques","9","Oleksandr Snihovyi, Vitaliy Kobets","SPRINGER"
"2019","The Future of Journalism in a Sharing Ecology","0","Tim Dwyer, Fiona Martin","SPRINGER"
"2019","Autonomous Weapon Systems – Dangers and Need for an International Prohibition","3","Jürgen Altmann","SPRINGER"
"2019","Development in S/4HANA","0","Sanket Kulkarni","SPRINGER"
"2019","Safety and Security","0","Claudia Eckert, Michael Waidner","SPRINGER"
"2019","IoT for Healthcare: System Architectures, Predictive Analytics and Future Challenges","1","Ghanshyam Singh","SPRINGER"
"2019","Introduction","0","Peter Wells","SPRINGER"
"2019","Proposals for a Radical Reform of the Financial System","0","Alessandro Vercelli","SPRINGER"
"2019","Discussion: Shaping a Body of Design Knowledge","0","Benedikt S. Höckmayr","SPRINGER"
"2019","The use of modelling studies to inform planning of health services: case study of rapidly increasing endoscopy services in Australia","4","Hannah E. Carter, Dylan Knowles, Timothy Moroney","SPRINGER"
"2019","The Attention Pattern Emerging from Information Technology: A Structural Perspective","0","Isabel Ramos","SPRINGER"
"2019","Application of artificial intelligence in pediatrics: past, present and future","20","Li-Qi Shu, Yi-Kan Sun, Lin-Hua Tan, Qiang Shu","SPRINGER"
"2019","Risk Management in Retail and the Consumer Goods Industry","0","Johannes Hofmeister, Björn Portner","SPRINGER"
"2019","Short Lattice-Based One-out-of-Many Proofs and Applications to Ring Signatures","29","Muhammed F. Esgin, Ron Steinfeld, Amin Sakzad","SPRINGER"
"2019","Homomorphically encrypted k-means on cloud-hosted servers with low client-side load","8","Georgios Sakellariou, Anastasios Gounaris","SPRINGER"
"2019","Enhancing the Sustainability Performance of Agri-Food Supply Chains by Implementing Industry 4.0","3","David Pérez Perales, María-José Verdecho","SPRINGER"
"2019","The emergence of the global fintech market: economic and technological determinants","220","Christian Haddad, Lars Hornuf","SPRINGER"
"2019","Enabling Posthumous Medical Data Donation: A Plea for the Ethical Utilisation of Personal Health Data","2","Jenny Krutzinna, Mariarosaria Taddeo","SPRINGER"
"2019","The Possible Beneficial Effect of Using Small Satellite Technology to Promote the Achievement of the UN Sustainable Development Goal of Poverty Reduction Specifically on the African Continent","0","Anton de Waal Alberts","SPRINGER"
"2019","Semi-quantum identification","23","Nan-Run Zhou, Kong-Ni Zhu, Wei Bi, Li-Hua Gong","SPRINGER"
"2019","Train Global, Test Local: Privacy-Preserving Learning of Cost-Effectiveness in Decentralized Systems","0","Jovan Nikolić, Marcel Schöengens","SPRINGER"
"2019","
         Meine Daten, meine Kontrolle
        ","1","Christian Aretz","SPRINGER"
"2019","Pathways to Electronic Citizen Participation: Policy and Technological Arrangements in Korea","0","Hoa Thai, Hyesu Im, Younhee Kim","SPRINGER"
"2019","Processes, Systems, and Models","0","Dmitry Ivanov, Alexander Tsipoulanidis","SPRINGER"
"2019","A Survey of Relation Extraction of Knowledge Graphs","1","Aoran Li, Xinmeng Wang, Wenhuan Wang, Anman Zhang, Bohan Li","SPRINGER"
"2019","Improving energy efficiency in manufacturing using peer benchmarking to influence machine design innovation","5","Phil Sheppard, Shahin Rahimifard","SPRINGER"
"2019","The Publishing Industry in New China: Eventful 7 Decades","3","Jun Fan","SPRINGER"
"2019","Territorial Structure of the Russian Digital Economy: Preliminary Delimitation of Smart Urban Agglomerations and Regions","6","V. I. Blanutsa","SPRINGER"
"2019","A Digitalization Profile for Civic Energy Processes","1","Gerard McGovern, Björn Koch, Niels Giesen","SPRINGER"
"2019","Introduction: The Challenge of Achieving the Energy Transition","0","Jens Lowitzsch","SPRINGER"
"2019","Process and Workflow","1","Leon J. Osterweil, Volker Gruhn, Nils Schwenzfeier","SPRINGER"
"2019","Collaboration Science in the Age of Digitalization","0","Masayuki Matsui","SPRINGER"
"2019","Sustainable Finance: A Common Ground for the Future in Europe?","2","Silvio Goglio, Ivana Catturani","SPRINGER"
"2019","A review of the effect of integrated STEM or STEAM (science, technology, engineering, arts, and mathematics) education in South Korea","41","Nam-Hwa Kang","SPRINGER"
"2019","Food Fraud Prevention Overview (Part 3 of 3): The Implementation","0","John W. Spink","SPRINGER"
"2019","Der Organisationsforscher Arnold Picot","0","Tobias Kretschmer","SPRINGER"
"2019","Structure for Knowledge Acquisition, Use, Learning and Collaboration Inter Agents over Internet Infrastructure Domains","0","Juliao Braga, Joao Nuno Silva, Patricia Endo, Nizam Omar","SPRINGER"
"2019","A Survey on Platooning Techniques in VANETs","2","Elis Kulla, Ningling Jiang, Evjola Spaho","SPRINGER"
"2019","Disney’s Workforce of the Future: From HR Initiative to Organizational Culture","2","Yvette Montero Salvatico","SPRINGER"
"2019","Information and Digital Economy as an Economic Category","2","Natalia I. Protopopova","SPRINGER"
"2019","China Design Development Based on Trend-Driven Innovation Strategy Under the Belt and Road Initiative","0","Zhang Zhang, Jianxin Cheng, Tengye Li, Qianqian Wu","SPRINGER"
"2019","Introduction to Futures Thinking in Organizations","1","Deborah A. Schreiber","SPRINGER"
"2019","Digital Currency in the Development of Payment Systems on the Bitcoin Platform","0","Elena N. Egorova, Irina V. Mukhomorova","SPRINGER"
"2019","The Light and Shadow of the Fourth Industrial Revolution","8","Shinichi Koizumi","SPRINGER"
"2019","Eco-claims for Sustainable Tuna","0","Steven Adolf","SPRINGER"
"2019","Distributed sensing and cooperative estimation/detection of ubiquitous power internet of things","29","Haoyong Chen, Xiaojuan Wang, Zhihao Li","SPRINGER"
"2019","Cyber Law and Cyberwarfare","0","Niranjan Reddy","SPRINGER"
"2019","Verifying Liquidity of Bitcoin Contracts","8","Massimo Bartoletti, Roberto Zunino","SPRINGER"
"2019","Data Authentication with Privacy Protection","4","Jianghua Liu, Yang Xiang, Wanlei Zhou","SPRINGER"
"2019","Industrieunternehmen und die Transformation von Geschäftsmodellen im Kontext der Digitalisierung – Eine empirische Studie über die Auswirkungen anhand des Business Model Canvas","6","Jochen Übelhör","SPRINGER"
"2019","How Do Practitioners Understand External Platforms and Services? A Grounded Theory Investigation","2","Anar Bazarhanova, Jesse Yli-Huumo","SPRINGER"
"2019","Insurance: models, digitalization, and data science","13","Hansjörg Albrecher, Antoine Bommier, Damir Filipović","SPRINGER"
"2019","Privacy Changes Everything","2","Jennie Rogers, Johes Bater, Xi He","SPRINGER"
"2019","Actor-Like cP Systems","2","Alec Henderson, Radu Nicolescu","SPRINGER"
"2019","Introduction to High Availability and Disaster Recovery with Cloud Technology","0","Y V Ravi Kumar, Nassyam Basha","SPRINGER"
"2019","The Digital Future","0","Eddy Willems","SPRINGER"
"2019","Governance and e-Governance","0","Alfredo M. Ronchi","SPRINGER"
"2019","Secure Online Polling: Based on Homomorphic Encryption Using (n,n) Secret Sharing Scheme","0","Yogesh Kumar, Arun Mishra","SPRINGER"
"2019","Studying the Economy of Siberia: Continuity and Integrity","6","V. A. Kryukov","SPRINGER"
"2019","Revisiting Industrialisation and Innovation in India: Roadmap for SDG 9","0","Sabyasachi Saha, Prativa Shaw","SPRINGER"
"2019","Artificial Intelligence","1","Yasser El Miedany","SPRINGER"
"2019","Business Requirements to the IT Architecture: A Case of a Healthcare Organization","20","Igor Ilin, Anastasia Levina","SPRINGER"
"2019","CSR, Sustainability and Green IT in Higher Education: An Australian Perspective","2","Tomayess Issa, Theodora Issa","SPRINGER"
"2019","Dynamic Airspace Configuration: A Short Review of Computational Approaches","1","Manuel Graña","SPRINGER"
"2019","The Unbearable Shallow Understanding of Deep Learning","16","Alessio Plebe, Giorgio Grasso","SPRINGER"
"2019","Development of a Social Media Maturity Model for Logistics Service Providers","2","Axel Jacob, Frank Teuteberg","SPRINGER"
"2019","Synthetic Review of Financial Capacity in Cognitive Disorders: Foundations, Interventions, and Innovations","2","Milap A. Nowrangi, Gorkem Sevinc, Vidyulata Kamath","SPRINGER"
"2019","Board of Directors and Corporate Networks","0","Wesley Mendes-Da-Silva","SPRINGER"
"2019","Orthogonality-Based Disentanglement of Responsibilities for Ethical Intelligent Systems","5","Nadisha-Marie Aliman, Leon Kester, Peter Werkhoven","SPRINGER"
"2019","Problems of Labor Incentives of High-Tech Enterprises in Conditions of Digitalization","0","Vera A. Lyubitskaya","SPRINGER"
"2019","rapoptosis: Renatusu via Apoptosis - Prototyping Using Clothes","2","Young ah Seong, Tomoko Hashida, Ryoko Ueoka","SPRINGER"
"2019","Getting Funding for a Surgical Innovation: Opportunities and Challenges","1","Reda Jaber","SPRINGER"
"2019","Alarm in the ICU! Envisioning Patient Monitoring and Alarm Management in Future Intensive Care Units","2","Elif Özcan, Dilip Birdja, Lianne Simonse","SPRINGER"
"2019","The rating model of corporate information for economic security activities","12","Onechul Na, Lee Won Park, Harang Yu, Yanghoon Kim, Hangbae Chang","SPRINGER"
"2019","Reflection Methods","1","James Brett","SPRINGER"
"2019","Main Enabling Technologies in Industry 4.0 and Cybersecurity Threats","4","Lei Shi, Xiao Chen, Sheng Wen, Yang Xiang","SPRINGER"
"2019","The What and Why of Mobile Learning Design","1","Mark Pegrum","SPRINGER"
"2019","Die FinTech-Akteure in Deutschland","1","Gregor Dorfleitner, Lars Hornuf","SPRINGER"
"2019","Grundlegender Bezugsrahmen und Stand der Forschung","0","Katrin Coleman","SPRINGER"
"2019","Digitalisierung, digitale Transformation","3","Claudio Franzetti","SPRINGER"
"2019","Trends in der Transformation","0","Georg Panagos, Christian Hammer","SPRINGER"
"2019","Controlling 4.0","6","Jana Heimel, Michael Müller","SPRINGER"
"2019","B","0","Oliver Bendel","SPRINGER"
"2019","Entwicklung der Makroumwelt des (Luxus-)Tourismusmarktes","0","Roland Conrady","SPRINGER"
"2019","Zur Relevanz der Digitalisierung, Globalisierung und Geschäftsmodelltransformation für das Nachhaltigkeitsmanagement","3","Christian Arnold, Sonja Keppler","SPRINGER"
"2019","Digitale Transformation = Soziale Revolution?","1","Ronny Alexander Fürst","SPRINGER"
"2019","Finanzen in Einkauf und Supply Chain","0","Alwin Locker, Pan Theo Grosse-Ruyken","SPRINGER"
"2019","Legal Tech – Einblicke und Ausblicke in die neuen Technologien für Kanzleien","0","Stefan Schicker","SPRINGER"
"2019","Globale Netzwerke, Plattform-Kapitale und Überlegungen zu multiplen Demokratien","0","Manfred Faßler","SPRINGER"
"2019","Einleitung","0","Manfred Bardmann","SPRINGER"
"2019","B","0","Oliver Bendel","SPRINGER"
"2019","Die Energie der jungen Gründer. Am Beispiel von Maerz|Roch","0","Sören Maerz","SPRINGER"
"2019","Neue Szenarien der Wertschöpfung für Geschäftsmodelle in der Textilwirtschaft","0","Marcus Winkler, Dieter Stellmach","SPRINGER"
"2019","Die digitale Transformation in all ihren Facetten anpacken","0","Ibrahim Evsan","SPRINGER"
"2019","Wie Digitalisierung sich auf weltweite gesellschaftliche Herausforderungen auswirkt","0","Reinhold Stahl, Patricia Staab","SPRINGER"
"2019","Einleitung","0","Robert Wilkens, Richard Falk","SPRINGER"
"2019","Der Wandel der Arbeitswelt in einer Industrie 4.0","9","Rahild Neuburger","SPRINGER"
"2019","Sichtweisen auf die Cyber-Sicherheit","0","Norbert Pohlmann","SPRINGER"
"2019","Cloud – Die automatisierte IT-Wertschöpfung","0","Roland Frank, Gregor Schumacher, Andreas Tamm","SPRINGER"
"2019","Most Wanted: Music 2016","0","Martin Lücke, Lorenz Grünewald-Schukalla","SPRINGER"
"2019","Normung und Standardisierung","0","Christoph Winterhalter, Rüdiger Marquardt","SPRINGER"
"2019","Exploring How Independent Maintenance Service Providers Decide about Competence Building","0","Markus Klotzbach, Moritz Petersen","SPRINGER"
"2019","Introduction","0","Wilfried Elmenreich, René Reinhold Schallegger, Felix Schniz, Sonja Gabriel","SPRINGER"
"2019","Digitale Signatur","0","Olaf Manz","SPRINGER"
"2019","Dialogmarketing Perspektiven 2018/2019","25","Deutscher Dialogmarketing Verband e.V.","SPRINGER"
"2019","Handbuch zur Verwaltungsreform","60","Prof. Dr. Sylvia Veit","SPRINGER"
"2019","Paradoxien des Verbraucherverhaltens","12","Prof. Dr. Birgit Blättel-Mink","SPRINGER"
"2019","Management der digitalen Transformation","15","Prof. Dr. Mark Harwardt","SPRINGER"
"2019","Kanzleimanagement in der Praxis","1","Claudia Schieblon","SPRINGER"
"2019","Menschen und Organisationen im Wandel","4","Andreas Steffen","SPRINGER"
"2019","Bankbetriebslehre","15","Prof. Dr. Thomas Hartmann-Wendels","SPRINGER"
"2019","Nachwort","0","Sabine Hahn","SPRINGER"
"2019","Technologische Grundlagen der digitalen Transformation","0","Mark Harwardt","SPRINGER"
"2019","D","0","","SPRINGER"
"2019","Trends in der Kundenbindung: Wo geht die Reise hin?","0","Matthias Keil","SPRINGER"
"2019","Kraft der Start-ups – Schnellster Weg, Innovation zu skalieren","0","Mirko Bass, Herbert Stoffels","SPRINGER"
"2019","Die Abbildung der Digitalisierung in der externen Finanzberichterstattung von kapitalmarktorientierten Unternehmen in Deutschland","0","Brigitte Eierle, Andreas Kreß, Florian Ther","SPRINGER"
"2019","K","0","","SPRINGER"
"2019","Einflussfaktoren im Bangalore Modell","1","Waldemar Pförtsch, Uwe Sponholz","SPRINGER"
"2019","Industrie 4.0 – einfach machen durch Open Innovation. Vorgehensweisen und praktische Erfahrungen zur Erarbeitung neuer digitaler Geschäftsmodelle","0","Stefan Walter","SPRINGER"
"2019","Die Grundlagen des E-Shop","0","Tobias Kollmann","SPRINGER"
"2019","Digitalisierung, Big Data und Big To-dos aus Sicht der Rechtswissenschaft","1","Heinrich Hanika","SPRINGER"
"2019","Bauchgefühl 5.0: Sind wir bald die Roboter?","0","Andreas Steffen","SPRINGER"
"2019","Identifikation und Authentifikation","1","Norbert Pohlmann","SPRINGER"
"2019","Ethereum for Web Developers","7","Santiago Palladino","SPRINGER"
"2019","Distributed Creativity","26","Marcus O'Dair","SPRINGER"
"2019","Food Traceability","11","Jennifer McEntire, Andrew W. Kennedy","SPRINGER"
"2019","Logistik als Erfolgspotenzial - The power of logistics","0","Prof. Dr. Martin Göbl","SPRINGER"
"2019","Projektmanagement in der Windenergie","0","Daniel Meier, Prof. Dr. Steffen Rietz","SPRINGER"
"2019","Female Founders in der Games- und Medienbranche","1","Dr. Sabine Hahn","SPRINGER"
"2019","Messenger Marketing","8","Matthias Mehner","SPRINGER"
"2019","Künstliche Intelligenz verstehen","84","Prof. Dr. Ralf T. Kreutzer","SPRINGER"
"2019","SmartSchool - Die Schule von morgen","4","Detlef Steppuhn","SPRINGER"
"2019","Internet","0","Dipl.-Ing. Peter Bühler, Dipl.-Ing. Patrick Schlaich","SPRINGER"
"2019","Kundengewinnung und Kundenbindung bei Presseabonnements","6","Prof. Dr. Thomas Breyer-Mayländer","SPRINGER"
"2019","Krankenhaus-Report 2019","102","Jürgen Klauber, Max Geraedts, Jörg Friedrich","SPRINGER"
"2019","Politische Online-Partizipation und soziale Ungleichheit","6","Sabrina Schöttle","SPRINGER"
"2019","EdTech in Unternehmen","4","Dr. Martina Nieswandt, Dr. Roland Geschwill","SPRINGER"
"2019","Künstliche Intelligenz, Robotik und Big Data in der Medizin","5","Prof. Dr. Dr. h. c. Ralf Huss","SPRINGER"
"2019","Data Science – Analytics and Applications","8","Peter Haber, Thomas Lampoltshammer","SPRINGER"
"2019","Erfolg im Mittelstand","1","Dr. Jochen Wolf, Dr. Bernd Bergschneider","SPRINGER"
"2019","Bankaufsichtliche Anforderungen an die IT (BAIT)","1","Tomislav Maksimovic, Holger Biernat","SPRINGER"
"2019","Der Mensch im digitalen Zeitalter","17","Prof. Dr. Michael Litschka","SPRINGER"
