year,title,citations,authors,editorial
"2022","City, Society, and Digital Transformation","2","Robin Qiu, Wai Kin Victor Chan","SPRINGER"
"2022","Trust, Privacy and Security in Digital Business","1","Sokratis Katsikas, Steven Furnell","SPRINGER"
"2022","Legal Geography","9","Matteo Nicolini","SPRINGER"
"2022","Sustainable Excellence in Small and Medium Sized Enterprises","0","Prof. Fatima Ezahra Touriki","SPRINGER"
"2022","Precision Medicine in Clinical Practice","11","Mandana Hasanzad","SPRINGER"
"2022","Toolbox Digital Business","10","Prof. Dr. Ralf T. Kreutzer","SPRINGER"
"2022","Current State of Art in Artificial Intelligence and Ubiquitous Cities","6","Rita Yi Man Li, Kwong Wing Chau","SPRINGER"
"2022","Advances in Artificial Systems for Logistics Engineering","23","Prof. Zhengbing Hu","SPRINGER"
"2022","The Corporates Strike Back","0","Lucas Sauberschwarz, Lysander Weiss","SPRINGER"
"2022","Augmented Reality Art","1","Prof. Vladimir Geroimenko","SPRINGER"
"2022","Becoming Human Amid Diversions","2","Andreas Ervik","SPRINGER"
"2022","ArtsIT, Interactivity and Game Creation","10","Prof. Dr. Matthias Wölfel","SPRINGER"
"2022","Managing and Implementing the Digital Transformation","4","Dominik T. Matt","SPRINGER"
"2022","AI Ethics and Governance","0","Dr. Zhiyi Liu, Yejie Zheng","SPRINGER"
"2022","Digital Transformation in Sustainable Value Chains and Innovative Infrastructures","0","Galimkair Mutanov, Askhat Serikbekuly","SPRINGER"
"2022","Artificial Intelligence for Cloud and Edge Computing","18","Prof. Sanjay Misra","SPRINGER"
"2022","IoT for Sustainable Smart Cities and Society","3","Prof. Dr. Joel J. P. C. Rodrigues","SPRINGER"
"2022","Lean and Green Manufacturing","5","Dr. Kaliyan Mathiyazhagan, Dr. K. E. K. Vimal","SPRINGER"
"2022","Artificial Intelligence Applications and Innovations","20","Ilias Maglogiannis","SPRINGER"
"2022","Transformation Literacy","7","Dr. Petra Künkel, Kristin Vala Ragnarsdottir","SPRINGER"
"2022","ICT Innovations 2021. Digital Transformation","2","Ljupcho Antovski, Goce Armenski","SPRINGER"
"2022","Sensing Technology","5","Prof. Nagender Kumar Suryadevara, Prof. Boby George","SPRINGER"
"2022","Artificial Intelligence and Sustainable Computing","5","Manjaree Pandit, M. K. Gaur","SPRINGER"
"2022","Recent Advances in Industrial and Applied Mathematics","4","Prof. Dr. Dr. Tomás Chacón Rebollo","SPRINGER"
"2022","Big Data in Energy Economics","1","Prof. Hui Liu, Dr. Dr. Nikolaos Nikitas","SPRINGER"
"2022","Microelectronic Devices, Circuits and Systems","2","V. Arunachalam, K. Sivasankaran","SPRINGER"
"2022","Digitalization and Big Data for Resilience and Economic Intelligence","10","Prof. Dr. Alina Mihaela Dima","SPRINGER"
"2022","Smart Sensor Networks","13","Dr. Umang Singh, Prof. Dr. Ajith Abraham","SPRINGER"
"2022","Planning and Operation of Active Distribution Networks","7","","SPRINGER"
"2022","Food Policy Modelling ","0","Konstadinos Mattas, George Baourakis","SPRINGER"
"2022","Hardware Oriented Authenticated Encryption Based on Tweakable Block Ciphers","0","Mustafa Khairallah","SPRINGER"
"2022","Global Marketing Strategy","5","Bodo B. Schlegelmilch","SPRINGER"
"2022","Infrastructure Planning and Management in India","2","Pravin Jadhav","SPRINGER"
"2022","Approximate Computing","1","Weiqiang Liu, Fabrizio Lombardi","SPRINGER"
"2022","Artificial Intelligence and Environmental Sustainability","5","Dr. Hui Lin Ong, Prof. Ruey-an Doong","SPRINGER"
"2022","Yearbook of Sustainable Smart Mining and Energy 2021","4","Walter Frenz, Axel Preuße","SPRINGER"
"2022","Advances in Manufacturing Processes, Intelligent Methods and Systems in Production Engineering","5","Andre Batako, Anna Burduk","SPRINGER"
"2022","Circular Economy and Waste Valorisation","1","Jingzheng Ren, Long Zhang","SPRINGER"
"2022","Reliability and Statistics in Transportation and Communication","23","Prof. Igor Kabashkin","SPRINGER"
"2022","Federated Learning","6","Dr. Heiko Ludwig, Dr. Nathalie Baracaldo","SPRINGER"
"2022","New Frontiers in Cloud Computing and Internet of Things","4","Rajkumar Buyya, Lalit Garg","SPRINGER"
"2022","Pervasive Computing and Social Networking","59","G. Ranganathan, Robert Bestak","SPRINGER"
"2022","Supply Chain Risk and Innovation Management in “The Next Normal”","2","Xiande Zhao, Hing Kai Chan, Guojun Ji","SPRINGER"
"2022","Digital Supply Chain and Logistics with IoT","1","Andreas Holtschulte","SPRINGER"
"2022","Armament, Arms Control and Artificial Intelligence","1","Thomas Reinhold, Niklas Schörnig","SPRINGER"
"2022","Sustainable, Smart and Solidary Seoul","1","Tony Robinson, Minsun Ji","SPRINGER"
"2022","Advances in Cryptology – CRYPTO 2022","46","Yevgeniy Dodis, Thomas Shrimpton","SPRINGER"
"2022","Towards a Circular Economy","1","Aldo Alvarez-Risco, Marc A. Rosen","SPRINGER"
"2022","Software Business","1","Noel Carroll, Anh Nguyen-Duc, Xiaofeng Wang","SPRINGER"
"2022","Tools for Activating Data Marketplace","0","Teruaki Hayashi, Yukio Ohsawa","SPRINGER"
"2022","Life Below Water","3","Walter Leal Filho, Anabela Marisa Azul, Luciana Brandli","SPRINGER"
"2022","World Organization of Systems and Cybernetics 18. Congress-WOSC2021","2","Igor Perko, Raul Espejo","SPRINGER"
"2022","Decision Sciences for COVID-19","22","Prof. Said Ali Hassan","SPRINGER"
"2022","Advances on Intelligent Informatics and Computing","48","Dr. Faisal Saeed, Dr. Fathey Mohammed","SPRINGER"
"2022","Connected e-Health","36","Dr. Sushruta Mishra, Dr. Alfonso González-Briones","SPRINGER"
"2022","Food Packaging: The Smarter Way","2","Dr. Ashutosh Kumar Shukla","SPRINGER"
"2022","Integrating Meta-Heuristics and Machine Learning for Real-World Optimization Problems","29","Essam Halim Houssein","SPRINGER"
"2022","Perspectives on Digital Humanism","31","Hannes Werthner, Erich Prem","SPRINGER"
"2022","Preface: Data-driven operations research in transportation and logistics","0","Guoqing Zhang, Xiang Li, Tatsushi Nishi","SPRINGER"
"2022","Auf dem Weg zu einer  nachhaltigen, effizienten und profitablen Wertschöpfung von Gebäuden","1","Christoph Jacob, Sara Kukovec","SPRINGER"
"2022","MCGM: A multi-channel CTR model with hierarchical gated mechanism for precision marketing","1","Zilong Jiang, Lin Li, Dali Wang","SPRINGER"
"2022","Digital Transformation in the Value Chain Disruption of Banking Services","13","Ali Naimi-Sadigh, Tayebeh Asgari, Mohammad Rabiei","SPRINGER"
"2022","Wholesale Central Bank Digital Currencies","0","Henri Arslanian","SPRINGER"
"2022","Semantically-Driven Secure Task Execution over Wireless Sensor Networks","0","Niki Hrovatin, Aleksandar Tošić","SPRINGER"
"2022","Forecasting the Bitcoin Closing Price in Times of the Pandemic Using Box-Jenkins Methodology","0","Răzvan Gabriel Hapau","SPRINGER"
"2022","SOK: Evaluating Privacy and Security Vulnerabilities of Patients’ Data in Healthcare","0","Faiza Tazi, Josiah Dykstra, Prashanth Rajivan","SPRINGER"
"2022","Open Banking Operations","0","Markus Bramberger","SPRINGER"
"2022","Cognitive Internet of Things: Challenges and Solutions","0","Ali Mohammad Saghiri","SPRINGER"
"2022","A robust and trusted framework for IoT networks","0","Gamini Joshi, Vidushi Sharma","SPRINGER"
"2022","Designing business model taxonomies – synthesis and guidance from information systems research","8","Frederik Möller, Maleen Stachon, Can Azkan, Thorsten Schoormann","SPRINGER"
"2022","The Interplay of Consumer Innovativeness and Status Consumption Orientation When Buying NFT-Based Fashion Products","1","Andrea Sestino, Gianluigi Guido, Alessandro M. Peluso","SPRINGER"
"2022","Designing HDS Under Considering of QoS Robustness and Security for Heterogeneous IBN","1","Andriy Luntovskyy, Mykola Beshley","SPRINGER"
"2022","Artificial Intelligence and Big Data for COVID-19 Diagnosis","0","Houneida Sakly, Ahmed A. Al-Sayed","SPRINGER"
"2022","PLM, Facilities and Equipment, Industry 4.0","0","John Stark","SPRINGER"
"2022","Plateau: A Secure and Scalable Overlay Network for Large Distributed Trust Applications","0","John Augustine, Wahid Gulzar Bhat","SPRINGER"
"2022","A Framework for Digital Transformation for Research and Practice: Putting Things into Perspective","0","Patrick Mikalef, Elena Parmiggiani","SPRINGER"
"2022","Problems of Migration Management in the Conditions of Global Digitalization of Society","0","Olga B. Skorodumova, Ibragim M. Melikov","SPRINGER"
"2022","Disrupting the Delivery Mechanisms of Traditional Healthcare","0","Sophie Smith, Charles Newman-Sanders","SPRINGER"
"2022","Review on Pneumonia Image Detection: A Machine Learning Approach","1","Amer Kareem, Haiming Liu, Paul Sant","SPRINGER"
"2022","Development of Startups During the Covid-19 Pandemic","0","Jaroslav Hura, Samer Al-Rabeei, Peter Korba","SPRINGER"
"2022","Evaluating barriers and challenges of circular supply chains using a decision-making model based on rough sets","5","M. Amiri, M. Hashemi-Tabatabaei","SPRINGER"
"2022","SHAP Algorithm for Healthcare Data Classification","0","Samson Mihirette, Qing Tan","SPRINGER"
"2022","Development and Regulation of the Digital Economy in the Context of Competitiveness","11","Natalia V. Rudyk, Shakizada U. Niyazbekova","SPRINGER"
"2022","Financial Systems in the Digital Age: Perspectives from Europe and Japan","0","Markus Heckel, Franz Waldenberger","SPRINGER"
"2022","Cloud Analytics: An Outline of Tools and Practices","0","Gunseerat Kaur, Tejashwa Kumar Tiwari, Apoorva Tyagi","SPRINGER"
"2022","Digital Services","0","Xiaolong LI, Jiyin Li, Chunhui Yuan","SPRINGER"
"2022","Traceability and Transportation Issues in the Food Supply Chain","0","Akshay Patidar, Monica Sharma","SPRINGER"
"2022","Open Source Technology in Industry","0","Sachin Rathee, Amol Chobe","SPRINGER"
"2022","A Contemporary Survey on IoT Based Smart Cities: Architecture, Applications, and Open Issues","6","Shwet Ketu, Pramod Kumar Mishra","SPRINGER"
"2022","A systematic survey of data mining and big data analysis in internet of things","6","Yong Zhong, Liang Chen, Changlin Dan, Amin Rezaeipanah","SPRINGER"
"2022","Railway Digital Twins and Artificial Intelligence: Challenges and Design Guidelines","0","Ruth Dirnfeld, Lorenzo De Donato","SPRINGER"
"2022","FinTech Regulation and Its Impact on State-Owned Companies in Europe","6","Gianni Lo Schiavo","SPRINGER"
"2022","ICT for Acceptance of the Rights of Others in Cities: Promoting Social Justice, Inclusivity, and Stability Through the Use of Digital Technologies","0","Ali Cheshmehzangi","SPRINGER"
"2022","Internet of Things in the Healthcare Applications: Overview of Security and Privacy Issues","0","Soufiene Ben Othman, Faris A. Almalki, Hedi Sakli","SPRINGER"
"2022","Introduction and Background","0","Mustafa Khairallah","SPRINGER"
"2022","A review of factors and benefits of non-motorized transport: a way forward for developing countries","4","Umer Mansoor, Mohammad Tamim Kashifi","SPRINGER"
"2022","A Security Distributed Social Media Service Based on IoTA and IPFS","0","Ting-Hong Chu, Jia-Wei Chang","SPRINGER"
"2022","Covid-19 Pandemic and Disruptive Technologies Across Scientific Areas: A Bibliometric Review","0","Aleksander Aristovnik, Dejan Ravšelj, Lan Umek","SPRINGER"
"2022","A Review of Challenges and Solution in Peer-to-Peer Energy Trading of Renewable Sources","0","Ritweek Das, Stuti Snata Ray","SPRINGER"
"2022","Industry 4.0-driven operations and supply chains for the circular economy: a bibliometric analysis","5","Biman Darshana Hettiarachchi, Stefan Seuring","SPRINGER"
"2022","RegTech in public and private sectors: the nexus between data, technology and regulation","2","Laura Grassi, Davide Lanfranchi","SPRINGER"
"2022","Organizational Processes of the Formation of Financial System in the Context of Digitalization of Economy","0","Tatyana A. Zhuravleva, Irina V. Skobliakova","SPRINGER"
"2022","Further Issues in Modelling SC Dynamics","0","Jose M. Framinan","SPRINGER"
"2022","Digital–Sustainable Co-transformation: Introducing the Triple Bottom Line of Sustainability to Digital Transformation Research","0","Markus Philipp Zimmer, Jonna Järveläinen","SPRINGER"
"2022","From Precision Agriculture to Agriculture 4.0: Integrating ICT in Farming","2","Lefteris Benos, Nikolaos Makaritis","SPRINGER"
"2022","Examining the Use of Non-fungible Tokens (NFTs) as a Trading Mechanism for the Metaverse","0","Murat Yilmaz, Tuna Hacaloğlu, Paul Clarke","SPRINGER"
"2022","Collaborative approaches in sustainable and resilient manufacturing","3","Luis M. Camarinha-Matos, Andre Dionisio Rocha","SPRINGER"
"2022","Internet of X-Enabled Intelligent Unmanned Aerial Vehicles Security for Hyper-connected Societies","7","Faris A. Almalki, Saeed H. Alsamhi","SPRINGER"
"2022","Research Trends on the Role of Big Data in Artificial Intelligence: A Bibliometric Analysis","1","Sebastián Cardona-Acevedo","SPRINGER"
"2022","Achieving Sustainable Development Goals Through Digital Infrastructure for Intelligent Connectivity","0","T. P. Fowdur, M. Indoonundon, M. A. Hosany","SPRINGER"
"2022","Summary and Future Development","0","Zhigang Qiu, Xiaolin Huo, Yue Dai","SPRINGER"
"2022","A Multi-Perspective Framework for Research on (Sustainable) Autonomous Systems","3","Roman Beck, Jens Dibbern, Martin Wiener","SPRINGER"
"2022","Adversarial Attack for Uncertainty Estimation: Identifying Critical Regions in Neural Networks","4","Ismail Alarab, Simant Prakoonwit","SPRINGER"
"2022","Conclusion","0","Matthias Schaible","SPRINGER"
"2022","Cryptography and Digital Transformation","0","Kazue Sako","SPRINGER"
"2022","Internet of Medical Things (IoMT): Applications, Challenges, and Prospects in a Data-Driven Technology","3","Sunday Adeola Ajagbe, Joseph Bamidele Awotunde","SPRINGER"
"2022","Review of Evolutionary Algorithms for Energy Efficient and Secure Wireless Sensor Networks","1","Rajiv Yadav, S. Indu, Daya Gupta","SPRINGER"
"2022","Heterogeneous rarity patterns drive price dynamics in NFT collections","4","Amin Mekacher, Alberto Bracci, Matthieu Nadini, Mauro Martino","SPRINGER"
"2022","Global Resource Flows in the Food System","0","Wayne Martindale, Kate Lucas","SPRINGER"
"2022","Effective Management of the Smart City: An Outline of a Conversation","5","Anna Visvizi, Orlando Troisi","SPRINGER"
"2022","AI on the edge: a comprehensive review","3","Weixing Su, Linfeng Li, Fang Liu, Maowei He","SPRINGER"
"2022","How to Achieve Swift Resilience: the Role of Digital Innovation Enabled Mindfulness","5","Dandan Ye, Martin J. Liu, Jun Luo, Natalia Yannopoulou","SPRINGER"
"2022","Radio Frequency Identification (RFID) in health care: where are we? A scoping review","4","Laura Profetto, Monica Gherardelli, Ernesto Iadanza","SPRINGER"
"2022","An Antibot-Based Web Voting System for Higher Institutions","0","Jessen Japheth, John Wejin, Sanjay Misra","SPRINGER"
"2022","Shaping the Future of Construction Professionals","2","Marzia Bolpagni, Rui Gavina, Diogo Ribeiro","SPRINGER"
"2022","An Implementation of Depth-First and Breadth-First Search Algorithms for Tip Selection in IOTA Distributed Ledger","0","Andras Ferenczi, Costin Bădică","SPRINGER"
"2022","The Impact of Cryptocurrency Mining on Mobile Devices","0","Mohammed Moreb","SPRINGER"
"2022","Case Studies on 5G and IoT Security Issues from the Leading 5G and IoT System Integration Vendors","1","S. C. Sandeep, Thenmozhi Rayan, Kumudavalli","SPRINGER"
"2022","Research on the Application and Risk Prevention of Metaverse in Vocational Education","0","Xuan Li","SPRINGER"
"2022","Considerations on the Construction of Future Financial Regulations in the Field of Initial Coin Offering","1","Paweł Szwajdler","SPRINGER"
"2022","Insights into the Next Generation of Policing: Understanding the Impact of Technology on the Police Force in the Digital Age","0","Shasha Yu, Fiona Carroll","SPRINGER"
"2022","Editorial for EAIT issue 5, 2022","2","Arthur Tatnall","SPRINGER"
"2022","Knowledge mapping of e-commerce supply chain management: a bibliometric analysis","2","Peng He, Tong-Yuan Wang, Qi Shang, Jun Zhang, Henry Xu","SPRINGER"
"2022","Survival of African Governments in the Fourth Industrial Revolution","2","Elvin Shava","SPRINGER"
"2022","5G Networks Deployment and Service Modeling. New Generation Networks. 5G and Beyond","0","Andriy Luntovskyy, Dietbert Gütter","SPRINGER"
"2022","Taxes and Regulations","0","Tom Taulli","SPRINGER"
"2022","Reconceptualizing cybersecurity awareness capability in the data-driven digital economy","2","Shahriar Akter, Mohammad Rajib Uddin, Shahriar Sajib","SPRINGER"
"2022","Retail Central Bank Digital Currencies","0","Henri Arslanian","SPRINGER"
"2022","Data Transmission Reliability Detection of Hybrid Information System Based on Smart Contract","0","Huan-yu Wang, Xiao-gang Ma","SPRINGER"
"2022","An Extension of the Babel Protocol to Include Operating Cost: Providing Sustainability in Community Networks","0","Rodolfo B. S. Carvalho","SPRINGER"
"2022","Consensus on Demand","1","Jakub Sliwinski, Yann Vonlanthen","SPRINGER"
"2022","Innovative Technologies and Small-Medium Sized Enterprises in Times of Crisis","1","Nisreen Ameen, Jyoti Choudrie, Paul Jones, Amitabh Anand","SPRINGER"
"2022","Fintech-Lexikon","0","Prof. Dr. Rainer Alt, Dr. Stefan Huch","SPRINGER"
"2022","Data Provenance in Large-Scale Distribution","0","Yunan Zhu, Wei Che, Chao Shan, Shen Zhao","SPRINGER"
"2022","Communicating and Demonstrating Conscience","0","Nicholas Ind, Oriol Iglesias","SPRINGER"
"2022","5G in manufacturing: a literature review and future research","3","Jiangfeng Cheng, Yi Yang, Xiaofu Zou","SPRINGER"
"2022","A Systematic Review on the Emergence and Applications of Industry 4.0","1","Umar Muhammad Modibbo, Neha Gupta","SPRINGER"
"2022","Differential Privacy in Constant Function Market Makers","0","Tarun Chitra, Guillermo Angeris, Alex Evans","SPRINGER"
"2022","An Overview of Security Services and Trust-Based Authentication Schemes in VANET","3","M. Gayathri, C. Gomathy","SPRINGER"
"2022","Rediscovering the Fundamentals of Value Creation","0","Gianluca Salviotti","SPRINGER"
"2022","Computation Infrastructure: Data Offloading, Processing, and Privacy","0","Yasasvitha Koganti, Ramnarayan Yadav","SPRINGER"
"2022","Specification and analysis of legal contracts with Symboleo","1","Alireza Parvizimosaed, Sepehr Sharifi, Daniel Amyot","SPRINGER"
"2022","Smart Enterprise Asset Management","1","Mark Lenton, Dave Lister, Jim Garside","SPRINGER"
"2022","Electronic System of Fixing Legal Facts in Conditions of Law Convergence","0","Dmitry A. Smirnov, Nickolay V. Petrov","SPRINGER"
"2022","The Libertarian Challenge to Capital Markets","0","James Simon Watkins","SPRINGER"
"2022","Technology Application Usage in Aviation Industry in Asia ","0","Sachin Soonthodu, Ishrat N. Wahab","SPRINGER"
"2022","IoT Enabled Elderly Monitoring System and the Role of Privacy Preservation Frameworks in e-health Applications","0","Vidyadhar Jinnappa Aski","SPRINGER"
"2022","The impacts of artificial intelligence techniques in augmentation of cybersecurity: a comprehensive review","7","Binny Naik, Ashir Mehta, Hiteshri Yagnik, Manan Shah","SPRINGER"
"2022","Extreme learning machine and bayesian optimization-driven intelligent framework for IoMT cyber-attack detection","6","Janmenjoy Nayak, Saroj K. Meher, Alireza Souri","SPRINGER"
"2022","Design digitaler Plattformen, Geschäftsmodelle und Service-Ökosysteme","0","Christoph Lattemann, Susanne Robra-Bissantz","SPRINGER"
"2022","Digitalization and the Transformation of Tourism Economics","0","Luis Moreno-Izquierdo, Ana B. Ramón-Rodríguez, Adrián Más-Ferrando","SPRINGER"
"2022","Key performance indicator based dynamic decision-making framework for sustainable Industry 4.0 implementation risks evaluation: reference to the Indian manufacturing industries","4","Rimalini Gadekar, Bijan Sarkar, Ashish Gadekar","SPRINGER"
"2022","Potential Sources of Internet of Value Systemic Risk","0","Josep Lluis de la Rosa Esteva","SPRINGER"
"2022","DeTi: A Decentralized Ticketing Management Platform","0","Sina Rafati Niya, Simon Bachmann","SPRINGER"
"2022","SnarkPack: Practical SNARK Aggregation","2","Nicolas Gailly, Mary Maller, Anca Nitulescu","SPRINGER"
"2022","Improving NDE 4.0 by Networking, Advanced Sensors, Smartphones, and Tablets","1","Chris Udell, Marco Maggioni, Gerhard Mook","SPRINGER"
"2022","Detection of COVID-19 Using Intelligent Computing Method","0","Asmita Dixit, Aatif Jamshed, Ritin Behl","SPRINGER"
"2022","Digitalization and the Transformation of Tourism Economics","6","Luis Moreno-Izquierdo, Ana B. Ramón-Rodríguez, Adrián Más-Ferrando","SPRINGER"
"2022","Use Cases for the Internet of Things","0","Andreas Holtschulte","SPRINGER"
"2022","How to Choose the Wallet","0","Slava Gomzin","SPRINGER"
"2022","Federated recommenders: methods, challenges and future","0","Zareen Alamgir, Farwa K. Khan, Saira Karim","SPRINGER"
"2022","Stronger Security and Generic Constructions for Adaptor Signatures","1","Wei Dai, Tatsuaki Okamoto, Go Yamamoto","SPRINGER"
"2022","Towards Cognitive Ports of the Future","3","Santiago Cáceres, Francisco Valverde","SPRINGER"
"2022","Crypto Ecosystem Enablers","0","Henri Arslanian","SPRINGER"
"2022","Sustainability Transitions in Food Production","0","Dora Marinova, Diana Bogueva","SPRINGER"
"2022","Operations for Crypto-Asset Managers","0","Jason Scharfman","SPRINGER"
"2022","Internet of Things intrusion detection systems: a comprehensive review and future directions","12","Arash Heidari, Mohammad Ali Jabraeil Jamali","SPRINGER"
"2022","Open Challenges of Communication Security in an IoT Environment—A Survey","0","Mahsa Mirlashari, Syed Afzal Murtaza Rizvi","SPRINGER"
"2022","Value Systems and Society","0","Joseph Sifakis","SPRINGER"
"2022","Engineering Brain: Metaverse for future engineering","3","Xiangyu Wang, Jun Wang, Chenke Wu, Shuyuan Xu, Wei Ma","SPRINGER"
"2022","Using Computer Data Analysis Technology to Analyze the Credit Decision-Making Problem of Small and Micro Enterprises with Grey Correlation","0","Zhihui Zhang, Shuanglin Shu, Yanang Li","SPRINGER"
"2022","Asymmetric Asynchronous Byzantine Consensus","1","Christian Cachin, Luca Zanolini","SPRINGER"
"2022","The transformative potential of banking service domains with the emergence of FinTechs","5","Payam Hanafizadeh, Mojdeh Gerami Amin","SPRINGER"
"2022","Oblivious Message Retrieval","1","Zeyu Liu, Eran Tromer","SPRINGER"
"2022","Cloud-based bug tracking software defects analysis using deep learning","4","Tao Hai, Jincheng Zhou, Ning Li, Sanjiv Kumar Jain","SPRINGER"
"2022","Flexible identity-based remote data integrity checking for cloud storage with privacy preserving property","11","Yanyan Ji, Bilin Shao, Jinyong Chang, Genqing Bian","SPRINGER"
"2022","Technology Application in Tourism Fairs, Festivals and Events in Malaysia","1","Sharina Osman","SPRINGER"
"2022","A Perspective Toward 6G Connecting Technology","0","Neha Katiyar, Jyoti Srivastava","SPRINGER"
"2022","Post COVID-19 Pandemic: The New Technology and Tourism Revolution for Tourism Fairs, Festivals and Events","0","Noraihan Mohamad","SPRINGER"
"2022","SDG-10: ","0","Sinan Küfeoğlu","SPRINGER"
"2022","Packaging of Dairy Products: Emerging Strategies","0","Marta Biegańska","SPRINGER"
"2022","Possibility of Digital Technology Use to Improve the Efficiency of Economic Entities Interaction","0","Vladimir Aleksandrovich Kunin","SPRINGER"
"2022","Conclusions","0","Claudia Guagliano, Nadia Linciano","SPRINGER"
"2022","IoT Eco-system, Layered Architectures, Security and Advancing Technologies: A Comprehensive Survey","9","Aparna Raj, Sujala D. Shetty","SPRINGER"
"2022","Framework for open insurance strategy: insights from a European study","2","Willem Standaert, Steve Muylle","SPRINGER"
"2022","A Manifesto for Modern Fog and Edge Computing: Vision, New Paradigms, Opportunities, and Future Directions","7","Sukhpal Singh Gill","SPRINGER"
"2022","Cybersecurity and Data Privacy Issues of Electric Vehicles Smart Charging in Smart Microgrids","1","Raziye Aghapour, Mehdi Zeraati","SPRINGER"
"2022","Technicity and the Power of Institution","3","Pierre Musso","SPRINGER"
"2022","Survey on Smart Personalized Healthcare System in Fog-Assisted Cloud Environments","0","T. Veni","SPRINGER"
"2022","Theory of an Art Market Scandal: Artistic Integrity and Financial Speculation in the Inigo Philbrick Case","0","Amy Whitaker, Fiona Greenland","SPRINGER"
"2022","Practical Non-interactive Publicly Verifiable Secret Sharing with Thousands of Parties","3","Craig Gentry, Shai Halevi, Vadim Lyubashevsky","SPRINGER"
"2022","Distributed Power Trading Mechanism of Multiple Virtual Power Plants Based on Agency Alliance","0","Chang Liu, Jianping Huang, Ying Yao, Feng Qi","SPRINGER"
"2022","Terrorist Exploitation Points in the International Financial System: Major Vulnerabilities in the Anti-Money Laundering and Countering the Financing of Terrorism Framework. Avenues for Transatlantic Cooperation","0","Ross S. Delston, Stephen C. Walls","SPRINGER"
"2022","The sum of its parts: Analysis of federated byzantine agreement systems","0","Martin Florian, Sebastian Henningsen, Charmaine Ndolo","SPRINGER"
"2022","Cybersecurity System of Business Activity of an Economic Entity: External and Internal Contours","0","Agnessa O. Inshakova, Alexander I. Goncharov","SPRINGER"
"2022","A Framework for Masked-Image Recognition System in COVID-19 Era","0","Vijay Prakash, Lalit Garg, Elena Fomiceva","SPRINGER"
"2022","Identification and Classification of the Effects of Digital Transformation on Business","0","Dayana Gugutishvili, Sofia Kalyazina","SPRINGER"
"2022","A Self-Adaptive Intrusion Detection System for Securing UAV-to-UAV Communications Based on the Human Immune System in UAV Networks","3","Reza Fotohi, Masoud Abdan, Sanaz Ghasemi","SPRINGER"
"2022","Towards Overcoming the Undercutting Problem","0","Tiantian Gong, Mohsen Minaei, Wenhai Sun","SPRINGER"
"2022","ICT for Low Levels of Corruption in Cities: From ICT Diffusion to Sustainable Justice and Achieving just Communities","0","Ali Cheshmehzangi","SPRINGER"
"2022","Learnings from COVID-19 for managing humanitarian supply chains: systematic literature review and future research directions","3","Pravin Kumar, Rajesh Kumar Singh, Azar Shahgholian","SPRINGER"
"2022","Digital Currencies and the Future of Money","21","Hiromi Yamaoka","SPRINGER"
"2022","Educational Futures and Postdigital Science","3","David W. Kupferman","SPRINGER"
"2022","Introduction","0","Kristan Stoddart","SPRINGER"
"2022","Efficient Verifiable Partially-Decryptable Commitments from Lattices and Applications","0","Muhammed F. Esgin, Ron Steinfeld, Raymond K. Zhao","SPRINGER"
"2022","Threats, attacks and defenses to federated learning: issues, taxonomy and perspectives","13","Pengrui Liu, Xiangrui Xu, Wei Wang","SPRINGER"
"2022","Students, Participatory Design, and Serious Games in a Response to: ‘No Algorithmization without Representation: Pilot Study on Regulatory Experiments in an Exploratory Sandbox’","3","Brian Ballsun-Stanton","SPRINGER"
"2022","An Intelligent Data Flow Security Strategy Model of Cloud-Network Integration","0","Nishui Cai, Zhuxiang Deng, Hao Wang","SPRINGER"
"2022","Prologue: Algorithmic Antitrust—A Primer","0","Aurelien Portuese","SPRINGER"
"2022","Visual Smart Contracts for DAML","1","Reiko Heckel, Zobia Erum, Nitia Rahmi, Albert Pul","SPRINGER"
"2022","FinTech and Financial Risk","0","Zhigang Qiu, Xiaolin Huo, Yue Dai","SPRINGER"
"2022","Lifetime Aware Secure Data Aggregation through Integrated Incentive-based Mechanism in IoT-based WSN Environment","0","S. Nandini, M. Kempanna","SPRINGER"
"2022","Future Autonomous Transportation: Challenges and Prospective Dimensions","0","Muhammad Waseem Akhtar, Syed Ali Hassan","SPRINGER"
"2022","Cryptocurrencies in Turkey; Facts, Figures and Trends","0","","SPRINGER"
"2022","Decentralized security framework for future IoT end-to-end connectivity","0","Qin Xin, Rubén González Crespo","SPRINGER"
"2022","The Dark Web and the future of illicit drug markets","1","Mohamed Chawki","SPRINGER"
"2022","Liquidations","0","Matthias Schaible","SPRINGER"
"2022","Initial coin offerings, information disclosure, and fraud","20","Lars Hornuf, Theresa Kück, Armin Schwienbacher","SPRINGER"
"2022","A Low-Overhead Approach for Self-sovereign Identity in IoT","0","Geovane Fedrecheski, Laisa C. P. Costa, Samira Afzal, Jan M. Rabaey","SPRINGER"
"2022","Bibliometric Analysis of Financial Services Technology Companies—FinTech","0","Maria Teresa Cuenca-Jiménez","SPRINGER"
"2022","An analysis of privacy preservation in electric vehicle charging","1","Andreas Unterweger, Fabian Knirsch, Dominik Engel, Daria Musikhina","SPRINGER"
"2022","Clover: An anonymous transaction relay protocol for the bitcoin P2P network","1","Federico Franzoni, Vanesa Daza","SPRINGER"
"2022","A Survey of Digital Supply Chain Twins’ Implementations","1","Kristine Joy Dy, Jessica Olivares-Aguila","SPRINGER"
