year,title,citations,authors,editorial
"2021","Stimulating Youth Entrepreneurship","0","Francis J. Greene","SPRINGER"
"2021","Beyond Security and Efficiency: On-Demand Ratcheting with Security Awareness","1","Andrea Caforio, F. Betül Durak, Serge Vaudenay","SPRINGER"
"2021","Chain Reductions for Multi-signatures and the HBMS Scheme","6","Mihir Bellare, Wei Dai","SPRINGER"
"2021","Policy Guarantee for the Development of FinTech Under the Flow of Information Technology in Guangdong-Hong Kong-Macao Greater Bay Area","0","Baoxin Chen, Kan Chen, Xi Wang","SPRINGER"
"2021","Reshaping the Supply Chain for Society 5.0","2","Rosanna Fornasiero, Andrea Zangiacomi","SPRINGER"
"2021","Information sharing to mitigate delays in port: the case of the Port of Rotterdam","3","Shahrzad Nikghadam, Kim F. Molkenboer, Lori Tavasszy","SPRINGER"
"2021","Hackathon-Edu: A Global Competitiveness Perspective","2","Gabriela Tapia-González","SPRINGER"
"2021","Non-interactive, Secure Verifiable Aggregation for Decentralized, Privacy-Preserving Learning","1","Carlo Brunetta, Georgia Tsaloli, Bei Liang","SPRINGER"
"2021","
         Report
        ","0","","SPRINGER"
"2021","Tanimoto Support Vector Regressive Linear Program Boost Based Node Trust Evaluation for Secure Communication in MANET","10","J. Anitha Josephine, S. Senthilkumar","SPRINGER"
"2021","Educational Context of Intellectual Capital: An Exploratory Four-Factor Study","1","Janet L. Hanson, Muhammad Niqab","SPRINGER"
"2021","Trusting Datification Through Labification","0","Adam M. Wellstead","SPRINGER"
"2021","Risks and Socio-economic Consequences of Converging Technologies Development: Identification and Assessment","1","Marina E. Buyanova, Alla E. Kalinina","SPRINGER"
"2021","Smart City Technologies for Next Generation Healthcare","5","Tahmina Harun Faria, M. Shamim Kaiser","SPRINGER"
"2021","Construction of Individual Learning Scenarios","3","Valentyn Tomashevskiy, Iryna Pohrebniuk","SPRINGER"
"2021","Gini index based initial coin offering mechanism","1","Mingyu Guo, Zhenghui Wang, Yuko Sakurai","SPRINGER"
"2021","Seven Paradoxes of Business Process Management in a Hyper-Connected World","21","Daniel Beverungen, Joos C. A. M. Buijs","SPRINGER"
"2021","Analysis and Improvement of Heterogeneous Hardware Support in Docker Images","1","Panagiotis Gkikopoulos, Valerio Schiavoni","SPRINGER"
"2021","
         Report
        ","0","","SPRINGER"
"2021","A Statistical Study of Consumer Perspective Towards the Supply Chain Management of Food Delivery Platforms","0","Gangesh Chawla, Keshav Aggarwal, N. Yuvraj","SPRINGER"
"2021","The Coordination of Packaging Recycling Chain in Brazil","0","Ticiana Braga De Vincenzi","SPRINGER"
"2021","Click Ad Fraud Detection Using XGBoost Gradient Boosting Algorithm","4","Nayanaba Pravinsinh Gohil","SPRINGER"
"2021","Food Well-Being in the Higher Education Sector: How to Leverage Design Thinking to Create Healthy and Pleasurable Food Experiences Among College Students","0","Jane Machin, Brooke Love","SPRINGER"
"2021","A QR code based framework for auto-configuration of IoT sensor networks in buildings","1","Simon Soele Madsen, Athila Quaresma Santos, Bo Nørregaard Jørgensen","SPRINGER"
"2021","Automated non-monotonic reasoning in System ","0","Tatjana Stojanović, Nebojša Ikodinović","SPRINGER"
"2021","Knowledge integration between technical change and strategy making","1","Stefano Brusoni, Lorenzo Cassi, Simge Tuna","SPRINGER"
"2021","Features of the Development of Microinsurance in the Developing Countries’ Insurance Markets","0","L. T. Khuzhamov, E. I. Kozhevnikova","SPRINGER"
"2021","A Displacement Estimated Method for Real Time Tissue Ultrasound Elastography","7","Hong-an Li, Min Zhang, Keping Yu, Xin Qi, Jianfeng Tong","SPRINGER"
"2021","The Digital Factory","0","Jörg Niemann, Adrian Pisla","SPRINGER"
"2021","Smart Technologies in Electoral Fundraising","2","Yuriy A. Bokov","SPRINGER"
"2021","Selfish Mining Attacks Exacerbated by Elastic Hash Supply","2","Yoko Shibuya, Go Yamamoto, Fuhito Kojima","SPRINGER"
"2021","Articulation, Behavior, and Control in the World of Tomorrow: Public Servants and the Use of Social Technologies","0","George Vital Zammit, Alexiei Dingli","SPRINGER"
"2021","Power: The Raise of Critical Digital Social Innovation","0","Chiara Certomà","SPRINGER"
"2021","Multi-period traffic on elastic optical networks planning: alleviating the capacity crunch","4","Leonardo A. J. Mesquita, Karcius D. R. Assis","SPRINGER"
"2021","Enablers and Inhibitors for IoT Implementation","0","Cesa-Hugo Muñoz-Flores, Jordi Olivella-Nadal","SPRINGER"
"2021","A novel identity resolution system design based on Dual-Chord algorithm for industrial Internet of Things","2","Renchao Xie, Zhiyuan Wang, Fei Richard Yu, Tao Huang","SPRINGER"
"2021","The application of building energy management system based on IoT technology in smart city","2","Wenting Zhang, Minxing Yue","SPRINGER"
"2021","Verification of the Incremental Merkle Tree Algorithm with Dafny","2","Franck Cassez","SPRINGER"
"2021","Statistical Evaluation of Effective Trust Models for Wireless Networks","0","Shahin Sirajuddin Shaikh, Dilip G. Khairnar","SPRINGER"
"2021","Efficient Generic Arithmetic for KKW","1","David Heath, Vladimir Kolesnikov, Jiahui Lu","SPRINGER"
"2021","Cyber-physical system with IoT-based smart vehicles","5","Abdulrahman A. Alshdadi","SPRINGER"
"2021","Shorter Lattice-Based Zero-Knowledge Proofs via One-Time Commitments","15","Vadim Lyubashevsky, Ngoc Khanh Nguyen, Gregor Seiler","SPRINGER"
"2021","Secure two-party integer comparison protocol without any third party","0","Run-hua Shi, Bai Liu, Mingwu Zhang","SPRINGER"
"2021","Data Innovation Spaces","0","Daniel Alonso","SPRINGER"
"2021","Circular Supply Chain Management","1","Charoenchai Khompatraporn","SPRINGER"
"2021","On the Issue of Mathematical and Simulation Modeling of a Distributed Registry Based on the RAFT Architecture","0","V. A. Evsin, S. N. Shirobokova, S. P. Vorobyev","SPRINGER"
"2021","Development of Urban Infrastructure Through the Introduction of Digital Technology","1","Ekaterina Yu. Kamchatova","SPRINGER"
"2021","Ambient assisted living predictive model for cardiovascular disease prediction using supervised learning","12","Sibo Prasad Patro, Neelamadhab Padhy, Dukuru Chiranjevi","SPRINGER"
"2021","Preparing Emerging Markets to Participate in a New Era of Communication. A Technical and Economic Perspective","1","Wynand Lambrechts, Saurabh Sinha","SPRINGER"
"2021","Selection of Probabilistic Data Structures for SPV Wallet Filtering","0","Adeela Faridi, Farheen Siddiqui","SPRINGER"
"2021","Rechtliche Fallstricke des Einsatzes von Open Source Software und freier Software – Hinweise für die Praxis","2","Thomas Wilmer","SPRINGER"
"2021","Fearless path for human resource personnel’s through analytics: a study of recent tools and techniques of human resource analytics and its implication","2","Mansi Saxena, Teena Bagga","SPRINGER"
"2021","The Role of Customers and Their Privacy in an IoT Business Context","0","Carlos R. Cunha, João Pedro Gomes","SPRINGER"
"2021","Journeys in the Age of Smart Cities: Some Fresh Perspectives","0","V. Callaghan, J. Chin, F. Doctor, T. Kymäläinen, A. Peña-Rios","SPRINGER"
"2021","Big data for sustainable agri‐food supply chains: a review and future research perspectives","18","Abderahman Rejeb, Karim Rejeb","SPRINGER"
"2021","Technological Trajectory Analysis of Patent Citation Networks: Examining the Technological Evolution of Computer Graphic Processing Systems","4","Ichiro Watanabe, Soichiro Takagi","SPRINGER"
"2021","A lightweight authentication scheme for 5G mobile communications: a dynamic key approach","12","Raghu Pothumarti, Kurunandan Jain","SPRINGER"
"2021","The Leverage Effect and Other Stylized Facts Displayed by Bitcoin Returns","4","F. N. M. de Sousa Filho, J. N. Silva, M. A. Bertella","SPRINGER"
"2021","Difference sequence-based distance measure for intuitionistic fuzzy sets and its application in decision making process","9","Zubair Ashraf, Mohd Shoaib Khan, Ashutosh Tiwari, Q. M. Danish Lohani","SPRINGER"
"2021","Round-Efficient Byzantine Agreement and Multi-party Computation with Asynchronous Fallback","3","Giovanni Deligios, Martin Hirt, Chen-Da Liu-Zhang","SPRINGER"
"2021","Smart Citizens for Realizing Smarter Cities","0","Mariacristina Roscia, Mihnea Costoiu","SPRINGER"
"2021","Financial Conditions for the Development of Entrepreneurship in a Modernized Economy","1","Natalia Morozko, Nina Morozko","SPRINGER"
"2021","Marquard Media: 4Player’s Learning DNA to Survive Disruptions","0","Bijan Khezri, Phillip Schuster","SPRINGER"
"2021","Application Status and Prospects of Implicit Interaction in the Field of Smart Care for the Elderly","1","Yali Ling, Mengfei Liu, Renke He","SPRINGER"
"2021","Embedding Artificial Intelligence into Education: The New Normal","5","Nidhi Pallava Rathore, Meghna Dangi","SPRINGER"
"2021","Australian Copyright Law Impedes the Development of Artificial Intelligence: What Are the Options?","1","Rita Matulionyte","SPRINGER"
"2021","Applying Circular Economy Principles to Agriculture: Selected Case Studies from the Indian Context","0","Vaibhav Aggarwal, Ritika Mahajan","SPRINGER"
"2021","Development of the Joint Commission of Taiwan’s Smart Healthcare Standard","0","Hsun-Hsiang Liao, Hsiao-Hsien Rau, Pei-Chia Hsu, Pa-Chun Wang","SPRINGER"
"2021","The Measurement of Systems","0","Richard Thomas Watson","SPRINGER"
"2021","A Research Agenda for Studying Platform Ecosystems","0","Kazem Haki","SPRINGER"
"2021","Moral Education for Sustainable Financial Services","0","Jutaro Kaneko","SPRINGER"
"2021","The Role of the Government and the AI Readiness","0","Chandrasekar Vuppalapati","SPRINGER"
"2021","Financing Innovative Projects: Challenges, Risks, and Opportunities","2","Mariya V. Myagkova, Tatyana E. Shilkina","SPRINGER"
"2021","Robust detection method for improving small traffic sign recognition based on spatial pyramid pooling","18","Christine Dewi, Rung-Ching Chen, Hui Yu","SPRINGER"
"2021","Sustainable Supply Chain Analytics","4","M. Ali Ülkü, Alexander Engau","SPRINGER"
"2021","Renewable Energy Development in Japan","1","Kenji Takeuchi, Mai Miyamoto","SPRINGER"
"2021","Exploring Virtual Team Project in an English for Science and Technology Course","0","Jianqiu Tian","SPRINGER"
"2021","Artificial Intelligence for Internet of Things and Enhanced Medical Systems","15","Salome Oniani, Gonçalo Marques, Sophio Barnovi","SPRINGER"
"2021","Priorities of Financial Reform in the New Era","0","Dexu He, Chaoyang Wang","SPRINGER"
"2021","Geospatial Technologies for Public Health Management System","0","Bhoop Singh, Ashok Kumar Singh, Shubha Pandey","SPRINGER"
"2021","Does the GDPR Protect UK Consumers from Third Parties Processing Their Personal Data for Secondary Purposes? A Systematic Literature Review","0","David Sinclair, Arshad Jamal","SPRINGER"
"2021","Digital Platforms as a Business Engine in Smart Space","0","Valentina V. Poliakova, Sona L. Sumbatyan","SPRINGER"
"2021","Information Infrastructure Construction","0","","SPRINGER"
"2021","Data structuring of electronic health records: a systematic review","3","Jezer Machado de Oliveira, Cristiano André da Costa","SPRINGER"
"2021","Privacy Issues of Smart Cities: Legal Outlook","3","Shambhu Prasad Chakrabarty, Jayanta Ghosh","SPRINGER"
"2021","Cyber-Security in Digital Metering Value Chain for Mountain Landslide Warning","0","Mari Aarland, Jaziar Radianti","SPRINGER"
"2021","Cloud computing ecosystem model: evaluation and role clusters","9","Sebastian Floerecke, Franz Lehner, Sebastian Schweikl","SPRINGER"
"2021","Role of FinTech Adoption for Competitiveness and Performance of the Bank: A Study of Banking Industry in UAE","19","Pradeep Dwivedi, Jawaher Ibrahim Alabdooli","SPRINGER"
"2021","The Middle East","0","Francis Adams","SPRINGER"
"2021","Framework for agricultural e-trading platform adoption using neural networks","2","Sanjay Chaudhary, P. K. Suri","SPRINGER"
"2021","A Guiding Framework for ","0","Zakaria Maamar, Noura Faci, Fadwa Yahya","SPRINGER"
"2021","Reflections on Communicating COVID-19: An Interdisciplinary and Ongoing Dialogue","0","Monique Lewis, Kate Holland, Eliza Govender","SPRINGER"
"2021","Chatbot to Simplify Customer Interaction in e-Commerce Channels of Retail Companies","3","Jean Martin Solis-Quispe, Kathia Milagros Quico-Cauti","SPRINGER"
"2021","On Bounded Distance Decoding with Predicate: Breaking the “Lattice Barrier” for the Hidden Number Problem","7","Martin R. Albrecht, Nadia Heninger","SPRINGER"
"2021","RETRACTED ARTICLE: Secure routing scheme with multi-dimensional trust evaluation for wireless sensor network","13","Mahantesh Mathapati, T. Senthil Kumaran","SPRINGER"
"2021","GSES with Interval-Valued Intuitionistic Uncertain Linguistic GRA-TOPSIS","0","Prof. Hu-Chen Liu, Dr. Xiao-Yue You","SPRINGER"
"2021","Overview of IPTV Development in China","2","Zhe Chen, Yaguang Yin, Xiaoning Lu, Jie Yang","SPRINGER"
"2021","Clusters of high-dimensional interval data and related Boolean functions of events in Euclidean space","0","Jinwook Lee, András Prékopa","SPRINGER"
"2021","Strengths and Weaknesses of Pentecostal Higher Education","0","Daniel Topf","SPRINGER"
"2021","“Smart” Innovations in the Public Sector","0","Kirill A. Belokrylov, Elena F. Gutzluk","SPRINGER"
"2021","Democratic Legitimation and Control of Central Bank Action","0","Cornelia Manger-Nestler, Markus Gentzsch","SPRINGER"
"2021","Big Brain Data: On the Responsible Use of Brain Data from Clinical and Consumer-Directed Neurotechnological Devices","30","Philipp Kellmeyer","SPRINGER"
"2021","Mobile and Cloud Computing Security","4","Fadi Muheidat, Lo’ai Tawalbeh","SPRINGER"
"2021","Some Current Aspects of Big Data Evolution","2","Artem A. Balyakin, Marina V. Nurbina, Sergey B. Taranenko","SPRINGER"
"2021","The Rise of UX and How It Drives XR User Adoption","1","Cornel Hillmann","SPRINGER"
"2021","Conclusions","0","Bernardo Nicoletti","SPRINGER"
"2021","FLBench: A Benchmark Suite for Federated Learning","3","Yuan Liang, Yange Guo, Yanxia Gong, Chunjie Luo","SPRINGER"
"2021","A Survey of Data Storing and Processing Techniques for IoT in Healthcare Systems","0","Anwar D. Alhejaili, Marwa Alsheraimi","SPRINGER"
"2021","AI-Enhanced Business Models for Digital Entrepreneurship","6","Wolfgang Pfau, Philipp Rimpp","SPRINGER"
"2021","Digital Logistics Platforms—Initial Approaches to Market Segmentation in Light of Traditional and New Providers","2","Wolfgang Stölzle, Ludwig Häberle","SPRINGER"
"2021","On Singleton Congestion Games with Resilience Against Collusion","1","Bugra Caskurlu, Özgün Ekici, Fatih Erdem Kizilkaya","SPRINGER"
"2021","Editorial: intelligent manufacturing systems towards industry 4.0 era","23","Ahmad Barari, Marcos de Sales Guerra Tsuzuki","SPRINGER"
"2021","Conceptual Aspects of Strategic Human Resources Management in the Context of Digitalization","0","L. F. Berdnikova, N. A. Igoshina","SPRINGER"
"2021","Does data-driven culture impact innovation and performance of a firm? An empirical examination","59","Sheshadri Chatterjee, Ranjan Chaudhuri, Demetris Vrontis","SPRINGER"
"2021","Social Media Platforms in Tourism: Advantages and Potential Challenges in Bangladesh","0","Sanjoy Kumar Roy, Bapon Chandra Kuri","SPRINGER"
"2021","Quantity Over Quality? – A Framework for Combining Mobile Crowd Sensing and High Quality Sensing","0","Barbara Stöckel, Simon Kloker, Christof Weinhardt","SPRINGER"
"2021","Intelligent Authentication Method for Trusted Access of Mobile Nodes in Internet of Things Driven by Cloud Trust","0","Shu Song, Lixin Jia","SPRINGER"
"2021","Research on Distributed Trust Management in IoT","0","Ying Wang, Dongfeng Wang, Fengyin Li","SPRINGER"
"2021","Technology Based Service Offers and Tourist Experience Generation in the Tourism and Hospitality Industry in Bangladesh","0","Sadia Afrin Ananya","SPRINGER"
"2021","Digitalization of Tax and Customs Control of Foreign Trade Operations","3","K. S. Pavlova, E. S. Smolina","SPRINGER"
"2021","A Framework for Secure Communication on Internet of Things (IoT)","0","Mohammad Reza Hosenkhan","SPRINGER"
"2021","Governmental Support and Regulations","0","Yidan Chen","SPRINGER"
"2021","Biometric applications in education","6","Marcela Hernandez-de-Menendez","SPRINGER"
"2021","The Economics of Filmed Entertainment in the Digital Era","10","Thorsten Hennig-Thurau, S. Abraham Ravid, Olav Sorenson","SPRINGER"
"2021","Bridging Business Analysts Competence Gaps: Labor Market Needs Versus Education Standards","1","Vitaliy Kobets, Valeria Yatsenko","SPRINGER"
"2021","The power of 4th industrial revolution in the fashion industry: what, why, and how has the industry changed?","15","Byoungho Ellie Jin, Daeun Chloe Shin","SPRINGER"
"2021","On exploiting Data Visualization and IoT for Increasing Sustainability and Safety in a Smart Campus","11","Chiara Ceccarini, Silvia Mirri, Paola Salomoni","SPRINGER"
"2021","Energy Internet: Cyber-Physical Deployment of Future Distribution Grids","0","Pedro H. J. Nardelli, Arun Narayanan","SPRINGER"
"2021","Digital Economy Developments Within the EAEU","1","Anna V. Abramova, Elina Thorne","SPRINGER"
"2021","Opportunities, Risks, and Breakdowns Brought by AI to Commercial Banks","0","Dawei Zhao, Wenting Zhang","SPRINGER"
"2021","Digital Resilience to Normal Accidents in High-Reliability Organizations","0","Paolo Spagnoletti, Stefano Za","SPRINGER"
"2021","Federated Learning Model with Augmentation and Samples Exchange Mechanism","1","Dawid Połap, Gautam Srivastava","SPRINGER"
"2021","DNet: An Efficient Privacy-Preserving Distributed Learning Framework for Healthcare Systems","2","Parth Parag Kulkarni, Harsh Kasyap","SPRINGER"
"2021","Legal dilemmas of Estonian artificial intelligence strategy: in between of e-society and global race","4","Tanel Kerikmäe, Evelin Pärn-Lee","SPRINGER"
"2021","Digital Leadership and Technology","1","Stefan Güldenberg, Jan G. Langhof","SPRINGER"
"2021","Exploring big data-driven innovation in the manufacturing sector: evidence from UK firms","19","Mujahid Mohiuddin Babu, Mahfuzur Rahman, Ashraful Alam","SPRINGER"
"2021",": Dynamic Association for View Materialization Based on Rule Mining Scheme","3","Ashwin Verma, Pronaya Bhattacharya, Umesh Bodkhe","SPRINGER"
"2021","Smart healthcare in smart cities: wireless patient monitoring system using IoT","39","M. Poongodi, Ashutosh Sharma, Mounir Hamdi, Ma Maode","SPRINGER"
"2021","Novel certificateless Chebyshev chaotic map-based key agreement protocol for advanced metering infrastructure","5","Dariush Abbasinezhad-Mood, Arezou Ostad-Sharif","SPRINGER"
"2021","A Trustless GQ Multi-signature Scheme with Identifiable Abort","0","Handong Cui, Tsz Hon Yuen","SPRINGER"
"2021","Generative Adversarial Network for Detecting Cyber Threats in Industrial Systems","3","Vasiliy Krundyshev, Maxim Kalinin","SPRINGER"
"2021","Data-Driven Decisions for a Smarter and Resilient Healthcare Service Ecosystem","0","Luca Carrubbo, Antonietta Megaro, Francesco Notari","SPRINGER"
"2021","Introduction","0","Helen Sullivan, Helen Dickinson","SPRINGER"
"2021","A Study on Cloud Employment Tracking System","1","Manisha Gupta, Poulami Paul, Abhishek Roy","SPRINGER"
"2021","Handling of advanced persistent threats and complex incidents in healthcare, transportation and energy ICT infrastructures","10","Spyridon Papastergiou, Haralambos Mouratidis, Eleni-Maria Kalogeraki","SPRINGER"
"2021","Monitoring COVID-19 Disease Using Big Data and Artificial Intelligence-Driven Tools","0","Sally M. Elghamrawy, Ashraf Darwish","SPRINGER"
"2021","Financial Law and Financial Labor Market in Digital Economy","0","E. N. Konrad, E. V. Pokachalova","SPRINGER"
"2021","Routing and Scheduling","0","Dmitry Ivanov, Alexander Tsipoulanidis","SPRINGER"
"2021","Chaos-guided neural key coordination for improving security of critical energy infrastructures","0","Arindam Sarkar, Mohammad Zubair Khan, Abdulfattah Noorwali","SPRINGER"
"2021","Societal Outcomes of Fintech","1","Pável Reyes-Mercado","SPRINGER"
"2021","A Novel Approach to Preserve DRM for Content Distribution over P2P Networks","0","Yogita Borse, Purnima Ahirao, Meet Mangukiya","SPRINGER"
"2021","International Cyberspace Governance","0","Chinese Academy of Cyberspace Studies","SPRINGER"
"2021","The “e-Wallet Generation”: How Barriers and Promoting Factors Influence Intention to Use","0","Thuy-vy Pham, Nhu-Y Ngoc Hoang, Hai-Ninh Do","SPRINGER"
"2021","Development of IoT-based mhealth framework for various cases of heart disease patients","23","A. S. Albahri, A. A. Zaidan, O. S. Albahri, B. B. Zaidan","SPRINGER"
"2021","When Security Meets Velocity: Modeling Continuous Security for Cloud Applications using DevSecOps","1","Rakesh Kumar, Rinkaj Goyal","SPRINGER"
"2021","Writing Futures: Investigations","0","Ann Hill Duin, Isabel Pedersen","SPRINGER"
"2021","An optimized content delivery approach based on demand–supply theory in disruption-tolerant networks","11","Samira Esfandiari, Mohammad Hossein Rezvani","SPRINGER"
"2021","Artificial intelligence-driven innovation for enhancing supply chain resilience and performance under the effect of supply chain dynamism: an empirical investigation","70","Amine Belhadi, Venkatesh Mani, Sachin S. Kamble","SPRINGER"
"2021","Refinement and Validation of Humoral Immunity Based on Event-B","0","Xuqing Shi, Shengrong Zou, Yudan Shu","SPRINGER"
"2021","The future of online trust (and why Deepfake is advancing it)","5","Hubert Etienne","SPRINGER"
"2021","An Efficient Hybrid Computing Environment to Develop a Confidential and Authenticated IoT Service Model","4","R. Saravana Ram, M. Vinoth Kumar, S. Ramamoorthy","SPRINGER"
"2021","Intelligent Management Systems as a Factor in the Development of Smart Cities","2","Aleksandr N. Krylov, Aleksandr I. Mozgovoy","SPRINGER"
"2021","Channels of Supply","0","Daniel D Prior","SPRINGER"
"2021","Augmented Reality Technology in Russian Business","0","A. V. Levchenko, Yu. V. Shikhovtsov","SPRINGER"
"2021","Highly efficient key agreement for remote patient monitoring in MEC-enabled 5G networks","3","An Braeken, Madhusanka Liyanage","SPRINGER"
"2021","Artificial Intelligence and Robotics Addressing COVID-19 Pandemic’s Challenges","1","Walter David, Michelle King-Okoye","SPRINGER"
"2021","WiP: Privacy Enabled Biometric Authentication Based on Proof of Decryption Techniques","1","Habeeb Syed, Imtiyazuddin Shaik, Nitesh Emmadi","SPRINGER"
"2021","Actual Problems of Industry Digitalization in Russia","0","A. B. Vishnyakova, D. A. Bondarenko","SPRINGER"
"2021","Luxury Supply Side","0","Beata Stępień","SPRINGER"
"2021","Anticipatory Governance in Biobanking: Security and Risk Management in Digital Health","7","Dagmar Rychnovská","SPRINGER"
"2021","Globalized blended education: securing synergies among far flung universities","1","Varun Gupta","SPRINGER"
"2021","Modern Approaches to Digitalization of the Company’s Financial Task","0","Anatoliy B. Yaroschuk, Anatoliy Grekov","SPRINGER"
"2021","Rough Sets in COVID-19 to Predict Symptomatic Cases","27","Haribhau R. Bhapkar, Parikshit N. Mahalle","SPRINGER"
"2021","Non-interactive Distributional Indistinguishability (NIDI) and Non-malleable Commitments","3","Dakshita Khurana","SPRINGER"
"2021","Isolation and Comparison of Company Names in the News Text with Tickers of Companies Traded on Stock Exchanges","0","Stanislav Bachinsky, Alexey Stankus","SPRINGER"
"2021","Connecting Cities and Ports via Maritime Informatics","0","Terje Rygh, José Manuel Pagés Sánchez, Albert González","SPRINGER"
"2021","The Role of Financial Intermediaries in Digital Economy Development (Chapter23)","0","Alla Dvoretskaya, Aibota Rakhmetova, Gaukhar Kalkabayeva","SPRINGER"
"2021","Particularities in Data as Capital","0","Chunlei Tang","SPRINGER"
"2021","Through three levels of abstraction: Towards an ecological framework for making sense of new technologies in education","4","Beatrice Bonami, Selena Nemorin","SPRINGER"
"2021","An Introduction to: Legal-Economic Institutions, Entrepreneurship, and Management: Perspectives on the Dynamics of Institutional Change from Emerging Markets","0","Nezameddin Faghih, Ali Hussein Samadi","SPRINGER"
"2021","5GtoB Improves Social Development and Living Standards","1","Pengfei Sun","SPRINGER"
"2021","Detection and alerting system of nearby medical facilities during emergency using IoT sensors","5","Huawei Zhan, Liangyuan Wang, Si Chen","SPRINGER"
"2021",": A Deductive Verification Tool for OCaml","1","Mário Pereira, António Ravara","SPRINGER"
"2021","Data Collection and Generation for Radio Frequency Signal Security","2","Tarek A. Youssef, Guillermo A. Francia, III","SPRINGER"
"2021","Sustainability: Delivering Agility’s Promise","2","Jutta Eckstein, Claudia de O. Melo","SPRINGER"
"2021","Public Actors Without Public Values: Legitimacy, Domination and the Regulation of the Technology Sector","15","Linnet Taylor","SPRINGER"
"2021","Information Security and Privacy – Challenges and Outlook","1","Steven Furnell, Paul Haskell-Dowland","SPRINGER"
"2021","Community Renewable Energy Systems","0","Arun Narayanan, Pedro H. J. Nardelli","SPRINGER"
"2021","A Review on Cyber Crimes on the Internet of Things","7","Mohan Krishna Kagita, Navod Thilakarathne","SPRINGER"
"2021","Parallel implementation of Nussbaumer algorithm and number theoretic transform on a GPU platform: application to qTESLA","8","Wai-Kong Lee, Sedat Akleylek, Denis Chee-Keong Wong","SPRINGER"
"2021","Intelligent Finance Wealth Management in China","1","Dawei Zhao, Wenting Zhang","SPRINGER"
"2021","Case Studies from Latin America","0","Ayodele Odusola","SPRINGER"
"2021","Introduction","0","Jian Qu","SPRINGER"
"2021","Challenges of Smart Grid Technology Deployment in Developing Countries","0","Amir Ghorbani, Kiarash Fartash","SPRINGER"
"2021","Application of Machine Intelligence and Data Science for Intelligent IoT","0","Debabrata Samanta","SPRINGER"
"2021","Architecture and Legislation Brought by Cryptoassets","0","Masakazu Masujima","SPRINGER"
"2021","The EFIS Framework for Leveraging Agile Organizations Within Large Enterprises","4","Alexander Poth, Mario Kottke","SPRINGER"
"2021","An Unsupervised Content-Based Article Recommendation System Using Natural Language Processing","5","S. Renuka, G. S. S. Raj Kiran","SPRINGER"
"2021","Public Universities’ Performance Evaluation","0","Tatiana Antipova","SPRINGER"
"2021","ReLock: a resilient two-phase locking RESTful transaction model","1","Luca Frosini, Pasquale Pagano","SPRINGER"
"2021","Review on Smart Farming and Smart Agriculture for Society: Post-pandemic Era","1","Nagarjuna Telagam, Nehru Kandasamy","SPRINGER"
"2021","Local Energy Strategies: A Digital Challenge","0","E. N. Koroleva","SPRINGER"
"2021","Technological Development: Models of Economic Growth and Distribution of Income","0","Askar Akaev, Askar Sarygulov, Valentin Sokolov","SPRINGER"
"2021","Management of Complex Socio-Economic Systems on the Example of the Mining Industry","1","Inna V. Zhukova, Aleksandr E. Zubarev","SPRINGER"
"2021","Deep Learning-Based Smart Parking Management System and Business Model","1","Yatharth Kher, Aditya Saxena, P. S. Tamizharasan","SPRINGER"
"2021","Money Laundering and Other Illegal Conduct","0","Duncan Smith","SPRINGER"
"2021","Artificial Intelligence and International Security","1","Nitin Agarwala, Rana Divyank Chaudhary","SPRINGER"
"2021","The Role of Islamic Financial System in Building Sustainable Infrastructure","0","Zahid ur Rehman Khokher","SPRINGER"
"2021","Data science: a game changer for science and innovation","9","Valerio Grossi, Fosca Giannotti","SPRINGER"
"2021","Internet of things for perishable inventory management systems: an application and managerial insights for micro, small and medium enterprises","15","Pratik Maheshwari, Sachin Kamble, Ashok Pundir","SPRINGER"
"2021","The Future of Nursing Informatics in a Digitally-Enabled World","5","Richard Booth, Gillian Strudwick, Josephine McMurray","SPRINGER"
"2021","The nexus between black and digital gold: evidence from US markets","6","Toan Luu Duc Huynh, Rizwan Ahmed, Muhammad Ali Nasir","SPRINGER"
"2021","Services Computing for Cyber-Threat Intelligence: The ANITA Approach","0","Daniel De Pascale, Giuseppe Cascavilla","SPRINGER"
"2021","Sensor Informatics of IoT, AR/VR, and MR in Healthcare Applications","0","J. Priya, C. Palanisamy, C. Vinothini","SPRINGER"
"2021","Social and Legal Aspects of the Transition to Industry 4.0","1","Svitlana Gutsu, Maryna Mkrtchyan","SPRINGER"
"2021","Nondestructive Testing of Welds","0","A. Juengert, M. Werz, R. Gr. Maev, M. Brauns","SPRINGER"
"2021","Usage of a BART Algorithm and Cognitive Services to Research Collaboration Platforms","1","Sergey Saradgishvili, Ilia Voronkov","SPRINGER"
"2021","A Cloud Based Knowledge Sharing System for Traditional Medicines","0","Madiha Naz, Talha Waheed, Muhammad Aslam","SPRINGER"
"2021","Operation Twins: Synchronized Production-Intralogistics for Industry 4.0 Manufacturing","1","Mingxing Li, Daqiang Guo, George Q. Huang","SPRINGER"
"2021","Intrinsic Entropy for True Random Number Generation","0","Nikhil Rangarajan, Satwik Patnaik, Johann Knechtel","SPRINGER"
"2021","Implementation of a Pregnancy Prevention Programme (PPP) with a Controlled Distribution System (CDS) for the Generic Teratogenic Phthalimides Thalidomide, Lenalidomide and Pomalidomide","3","Marion Mueller, David J. Lewis","SPRINGER"
